rank,filter,grade,name,quality,virality,frequency,subscribers,views,stats_url,date_scraped,source
70,video views,170,eybel channel,4,7,51,3390000,1391194754,https://graphyrepo.com/p/eybelchannel-a4a3dd43,2022-09-16T03:49:11+00Z,graphyrepo
71,video views,231,Bobon Santoso,8,14,51,9130000,1381448454,https://graphyrepo.com/p/bobonsantoso-6bd2e181,2022-09-16T03:49:11+00Z,graphyrepo
72,video views,201,BIBO dan Mainan,0,7,50,3870000,1352780174,https://graphyrepo.com/p/bibodanmainan-d35869c5,2022-09-16T03:49:11+00Z,graphyrepo
73,video views,236,GP Records,2,7,50,1770000,1335013102,https://graphyrepo.com/p/gprecords-c6206c00,2022-09-16T03:49:11+00Z,graphyrepo
74,video views,692,Dyland PROS,44,100,56,15500000,1303802952,https://graphyrepo.com/p/dylandpros-c1889ee7,2022-09-16T03:49:11+00Z,graphyrepo
75,video views,282,musisi jogja project,22,18,56,6970000,1296455891,https://graphyrepo.com/p/musisijogjaproject-211bed4c,2022-09-16T03:49:11+00Z,graphyrepo
76,video views,245,TAULANY TV,11,22,51,6360000,1285885525,https://graphyrepo.com/p/taulanytv-2a8777d7,2022-09-16T03:49:11+00Z,graphyrepo
77,video views,182,Kids Tv Indonesia - kartun & lagu anak anak,0,0,52,3690000,1279046930,https://graphyrepo.com/p/kidstvindonesiakartunlaguanakanak-3fa414ae,2022-09-16T03:49:11+00Z,graphyrepo
78,video views,238,Daftar5,8,14,54,8290000,1275397639,https://graphyrepo.com/p/daftar5-88b2c233,2022-09-16T03:49:11+00Z,graphyrepo
79,video views,299,The Hermansyah A6,12,14,53,5930000,1247211965,https://graphyrepo.com/p/thehermansyaha6-34846978,2022-09-16T03:49:11+00Z,graphyrepo
80,video views,315,Felix Official,30,8,51,5030000,1215524475,https://graphyrepo.com/p/felixofficial-66f2358f,2022-09-16T03:49:11+00Z,graphyrepo
81,video views,240,Lazada Indonesia,2,7,53,736000,1197840775,https://graphyrepo.com/p/lazadaindonesia-f54dbf4e,2022-09-16T03:49:11+00Z,graphyrepo
82,video views,227,BeaBeo Lagu Anak Indonesia,0,7,50,3350000,1183429505,https://graphyrepo.com/p/beabeolaguanakindonesia-cc5bf69e,2022-09-16T03:49:11+00Z,graphyrepo
83,video views,205,Nex Carlos,8,7,51,4610000,1171968300,https://graphyrepo.com/p/nexcarlos-d2a2dff6,2022-09-16T03:49:11+00Z,graphyrepo
84,video views,242,MVP Entertainment ID,4,7,62,3230000,1166587128,https://graphyrepo.com/p/mvpentertainmentid-0654cc1a,2022-09-16T03:49:11+00Z,graphyrepo
85,video views,255,EDUTAINMENT TRANS7 OFFICIAL,10,7,84,2780000,1144570629,https://graphyrepo.com/p/edutainmenttrans7official-0b801d29,2022-09-16T03:49:11+00Z,graphyrepo
86,video views,235,Keira Charma,10,7,50,4450000,1124431532,https://graphyrepo.com/p/keiracharma-4d49e5a5,2022-09-16T03:49:11+00Z,graphyrepo
87,video views,232,Angga Candra,8,7,51,7460000,1118921312,https://graphyrepo.com/p/anggacandra-33c3425f,2022-09-16T03:49:11+00Z,graphyrepo
88,video views,201,Pixel Kinaragendis,0,7,50,2770000,1112682573,https://graphyrepo.com/p/pixelkinaragendis-8b67fca9,2022-09-16T03:49:11+00Z,graphyrepo
89,video views,295,SAAIHALILINTAR,22,12,50,12600000,1105201517,https://graphyrepo.com/p/saaihalilintar-3d758db9,2022-09-16T03:49:11+00Z,graphyrepo
90,video views,222,Khatulistiwa Record,6,0,50,2830000,1079606244,https://graphyrepo.com/p/khatulistiwarecord-4569ea65,2022-09-16T03:49:11+00Z,graphyrepo
91,video views,236,Farida Nurhan,8,7,54,4500000,1077286757,https://graphyrepo.com/p/faridanurhan-610d9c01,2022-09-16T03:49:11+00Z,graphyrepo
92,video views,194,Yaya Kids Stations,4,7,51,2580000,1075461419,https://graphyrepo.com/p/yayakidsstations-3691fdbd,2022-09-16T03:49:11+00Z,graphyrepo
93,video views,202,Little Princess Shinta,0,0,50,2560000,1071909745,https://graphyrepo.com/p/littleprincessshinta-1f5d587a,2022-09-16T03:49:11+00Z,graphyrepo
94,video views,302,Rizky Riplay,28,7,50,7620000,1071168965,https://graphyrepo.com/p/rizkyriplay-2c219ce5,2022-09-16T03:49:11+00Z,graphyrepo
95,video views,285,TomoNews Indonesia,15,14,52,2280000,1050001221,https://graphyrepo.com/p/tomonewsindonesia-e6562c0f,2022-09-16T03:49:11+00Z,graphyrepo
96,video views,186,DD STAR RECORD,2,0,50,2520000,1049833837,https://graphyrepo.com/p/ddstarrecord-e7be46ce,2022-09-16T03:49:11+00Z,graphyrepo
97,video views,233,Namiratek Fun,0,7,53,2670000,1048946699,https://graphyrepo.com/p/namiratekfun-a94cdab2,2022-09-16T03:49:11+00Z,graphyrepo
98,video views,205,Farmees Indonesia - Lagu Anak Anak,0,7,52,2710000,1029750255,https://graphyrepo.com/p/farmeesindonesialaguanakanak-74495e1a,2022-09-16T03:49:11+00Z,graphyrepo
99,video views,180,Milady Record Official,0,8,50,2590000,1018679102,https://graphyrepo.com/p/miladyrecordofficial-3bc538f1,2022-09-16T03:49:11+00Z,graphyrepo
100,video views,245,Pro-M,5,7,50,1400000,1015666048,https://graphyrepo.com/p/prom-91eb8171,2022-09-16T03:49:11+00Z,graphyrepo
