rank,filter,grade,name,category,subscribers,views,stats_url,date_scraped,source
56,noxscore weekly,4,KELUARGA BOCOR,Komedi,845RB,21.83RB,https://www.noxinfluencer.com/youtube/channel/UCN5s64Cw2luXWyxl-FGoU-Q,2022-09-14T05:55:03+00Z,noxinfluencer
57,noxscore weekly,4,OPI Esportainment,Game,780RB,1.28JT,https://www.noxinfluencer.com/youtube/channel/UCN8UlBQUfWyFzj3y0850j1A,2022-09-14T05:55:03+00Z,noxinfluencer
58,noxscore weekly,4,Scary Teacher Love,Game,3.22JT,1.02JT,https://www.noxinfluencer.com/youtube/channel/UCh4F48uTUoNsiwtKmItNW2Q,2022-09-14T05:55:03+00Z,noxinfluencer
59,noxscore weekly,4,Top Global Miya,Game,2.22JT,87.4RB,https://www.noxinfluencer.com/youtube/channel/UCwRHhTBcrBYhWoWQiuNDAOA,2022-09-14T05:55:03+00Z,noxinfluencer
60,noxscore weekly,4,Tema Indonesia,Hiburan,2.17JT,399.33RB,https://www.noxinfluencer.com/youtube/channel/UCs2LTDcI9yoVT5lhX38Y5TA,2022-09-14T05:55:03+00Z,noxinfluencer
61,noxscore weekly,4,GARUDA WISNU SATRIA MUDA,Hiburan,3.07JT,399.61RB,https://www.noxinfluencer.com/youtube/channel/UCuMg4Dcg3uiqjtenGXEZiRw,2022-09-14T05:55:03+00Z,noxinfluencer
62,noxscore weekly,4,Langit Entertainment,Hiburan,1.19JT,80.04RB,https://www.noxinfluencer.com/youtube/channel/UC5foCJHEPupNHMvHTDN8sDA,2022-09-14T05:55:03+00Z,noxinfluencer
63,noxscore weekly,4,Fanny Tjandra,Game,956RB,225.22RB,https://www.noxinfluencer.com/youtube/channel/UCM4m4jzE3UG1yQWJQH59gjA,2022-09-14T05:55:03+00Z,noxinfluencer
64,noxscore weekly,4,Balomba,Hiburan,705RB,750.55RB,https://www.noxinfluencer.com/youtube/channel/UCTNyONs3U2XnpqxUC3CUBew,2022-09-14T05:55:03+00Z,noxinfluencer
65,noxscore weekly,4,WILSON SINAI,Komedi,1.26JT,3.4JT,https://www.noxinfluencer.com/youtube/channel/UC7NjHQFW-iD0nZy2javtbsA,2022-09-14T05:55:03+00Z,noxinfluencer
66,noxscore weekly,4,HaYoGo,Game,1.06JT,148.96RB,https://www.noxinfluencer.com/youtube/channel/UCnQ-LTP1uBTL9vgDUW6_IHw,2022-09-14T05:55:03+00Z,noxinfluencer
67,noxscore weekly,4,MOOMOO,Game,972RB,252.8RB,https://www.noxinfluencer.com/youtube/channel/UCqzxU2_l0r_48-RAy0lBHWg,2022-09-14T05:55:03+00Z,noxinfluencer
68,noxscore weekly,4,Dian Bara,Blog & Orang,876RB,310.54RB,https://www.noxinfluencer.com/youtube/channel/UCo-eH20fR3_U-lQU3vchj6w,2022-09-14T05:55:03+00Z,noxinfluencer
69,noxscore weekly,4,Kanal Anak Bangsa,Pendidikan,630RB,61.07RB,https://www.noxinfluencer.com/youtube/channel/UC5TAFExUssXTwWP6bz9bqfw,2022-09-14T05:55:03+00Z,noxinfluencer
70,noxscore weekly,4,RRQ ALBERTTT,Game,1.54JT,485.62RB,https://www.noxinfluencer.com/youtube/channel/UC7ku_EXuULMyDZTyWpoMsKw,2022-09-14T05:55:03+00Z,noxinfluencer
71,noxscore weekly,4,nurrayni25,Hiburan,1.24JT,19.95RB,https://www.noxinfluencer.com/youtube/channel/UCKV1tnE1MSeKxFz0aPcgzZg,2022-09-14T05:55:03+00Z,noxinfluencer
72,noxscore weekly,4,Ditdim Vlog,Hiburan,802RB,255.76RB,https://www.noxinfluencer.com/youtube/channel/UCk5R9BUy3LYm6hzTFhgguUw,2022-09-14T05:55:03+00Z,noxinfluencer
73,noxscore weekly,4,Military Analysis,Blog & Orang,269RB,5.91RB,https://www.noxinfluencer.com/youtube/channel/UCXgktcSwEGiLlv2g79P7sBA,2022-09-14T05:55:03+00Z,noxinfluencer
74,noxscore weekly,4,Alshad Ahmad,Hewan & Peliharaan,5.7JT,1.11JT,https://www.noxinfluencer.com/youtube/channel/UC3vEIgE_o46HVa8QrPa8Svg,2022-09-14T05:55:03+00Z,noxinfluencer
75,noxscore weekly,4,Fathir Salim,Hiburan,222RB,257.67RB,https://www.noxinfluencer.com/youtube/channel/UCl3DTzyJLo5a-8Mkw4KGAqQ,2022-09-14T05:55:03+00Z,noxinfluencer
76,noxscore weekly,4,Candra Dewi & Fika Official,Blog & Orang,2.98JT,515.59RB,https://www.noxinfluencer.com/youtube/channel/UCVf7CD-q7sQq37VrvjvY1JQ,2022-09-14T05:55:03+00Z,noxinfluencer
77,noxscore weekly,4,SULE FAMILY,Hiburan,2.69JT,171.6RB,https://www.noxinfluencer.com/youtube/channel/UCf_1eJEpCBL1-lEb5_-Kj_g,2022-09-14T05:55:03+00Z,noxinfluencer
78,noxscore weekly,4,bobacott,Game,1.72JT,3.65JT,https://www.noxinfluencer.com/youtube/channel/UC0CxleerqkHYVcJieek39rw,2022-09-14T05:55:03+00Z,noxinfluencer
79,noxscore weekly,4,Koko Edric,Blog & Orang,344RB,204.53RB,https://www.noxinfluencer.com/youtube/channel/UC4XVwToc1Q4sivjGV1IeAMw,2022-09-14T05:55:03+00Z,noxinfluencer
80,noxscore weekly,4,ZIDAN OFFICIAL,Hiburan,2.36JT,25.36RB,https://www.noxinfluencer.com/youtube/channel/UC45u9zlg84Ii4DnsDwZm7xg,2022-09-14T05:55:03+00Z,noxinfluencer
81,noxscore weekly,4,Davin OFFICIAL,Blog & Orang,1.06JT,876.64RB,https://www.noxinfluencer.com/youtube/channel/UC2XitHe1yGZ_juhheEzAF2g,2022-09-14T05:55:03+00Z,noxinfluencer
82,noxscore weekly,4,Sesyani,Musik,506RB,39.72RB,https://www.noxinfluencer.com/youtube/channel/UCI4zK6vCIEn7sT4svcT8lXg,2022-09-14T05:55:03+00Z,noxinfluencer
83,noxscore weekly,4,NovelToonTV,Film & Animasi,162RB,39.24RB,https://www.noxinfluencer.com/youtube/channel/UCNGNmJ0TjUXQhTIK96nhBaQ,2022-09-14T05:55:03+00Z,noxinfluencer
84,noxscore weekly,4,Ikhsanzzz,Game,213RB,60.21RB,https://www.noxinfluencer.com/youtube/channel/UCkgF8e3oY1RUWkxA9k5wsww,2022-09-14T05:55:03+00Z,noxinfluencer
85,noxscore weekly,4,GadgetIn,Sains & Teknologi,9.8JT,1.77JT,https://www.noxinfluencer.com/youtube/channel/UC1dI4tO13ApuSX0QeX8pHng,2022-09-14T05:55:03+00Z,noxinfluencer
86,noxscore weekly,4,BW.,Hiburan,5.17JT,482.62RB,https://www.noxinfluencer.com/youtube/channel/UCdpxBSzxXGz_J4K30YGvk_Q,2022-09-14T05:55:03+00Z,noxinfluencer
87,noxscore weekly,4,2045 TV,Berita & Politik,1.05JT,94.23RB,https://www.noxinfluencer.com/youtube/channel/UC_hsXl6yavGOzEphrBX01FQ,2022-09-14T05:55:03+00Z,noxinfluencer
88,noxscore weekly,4,SANTOON TV,Film & Animasi,548RB,91.11RB,https://www.noxinfluencer.com/youtube/channel/UCZxodaZu876dShOF116aNUA,2022-09-14T05:55:03+00Z,noxinfluencer
89,noxscore weekly,4,Tina XL,Blog & Orang,539RB,307.59RB,https://www.noxinfluencer.com/youtube/channel/UCVmPIcxioAtmJizHq403HNQ,2022-09-14T05:55:03+00Z,noxinfluencer
90,noxscore weekly,4,MIUUU,Game,411RB,63.58RB,https://www.noxinfluencer.com/youtube/channel/UCg2ljP_1HQ-FZxDHkVD9emQ,2022-09-14T05:55:03+00Z,noxinfluencer
91,noxscore weekly,4,Reimein,Game,214RB,194.84RB,https://www.noxinfluencer.com/youtube/channel/UCQ_hvbHoNjSDqTShSK8-RZg,2022-09-14T05:55:03+00Z,noxinfluencer
92,noxscore weekly,4,KrizzGuy 2.0,Hiburan,194RB,99.24RB,https://www.noxinfluencer.com/youtube/channel/UCJRHhKsHW-e55uJFLklmqfQ,2022-09-14T05:55:03+00Z,noxinfluencer
93,noxscore weekly,4,Upin & Ipin,Hiburan,9.03JT,589.31RB,https://www.noxinfluencer.com/youtube/channel/UChzn43FSMt_2TR97COECjRw,2022-09-14T05:55:03+00Z,noxinfluencer
94,noxscore weekly,4,Willie Salim,Blog & Orang,6.02JT,4.73JT,https://www.noxinfluencer.com/youtube/channel/UCPCaXSwaos-QI03iZtx8I6g,2022-09-14T05:55:03+00Z,noxinfluencer
95,noxscore weekly,4,Fiki Naki,Hiburan,5.9JT,2.13JT,https://www.noxinfluencer.com/youtube/channel/UCL3jS4gOZ-wJA7oeV8c7low,2022-09-14T05:55:03+00Z,noxinfluencer
96,noxscore weekly,4,Alviand Miracle,Hiburan,2.15JT,291.12RB,https://www.noxinfluencer.com/youtube/channel/UC_PRK4CQf4tbWF0liVncUuQ,2022-09-14T05:55:03+00Z,noxinfluencer
97,noxscore weekly,4,The tira,Hiburan,1.24JT,4.49JT,https://www.noxinfluencer.com/youtube/channel/UCCy2xE0E7D1QN3sp89JL7qA,2022-09-14T05:55:03+00Z,noxinfluencer
98,noxscore weekly,4,IsaYang 123,Blog & Orang,888RB,435.81RB,https://www.noxinfluencer.com/youtube/channel/UCs0dcYGiQcgED2oi_t4jkDw,2022-09-14T05:55:03+00Z,noxinfluencer
99,noxscore weekly,4,Troom Troom SELECT Indonesia,Cara & Gaya,736RB,22.22RB,https://www.noxinfluencer.com/youtube/channel/UCiqEYIuLvXorbMvHHQui4Mg,2022-09-14T05:55:03+00Z,noxinfluencer
100,noxscore weekly,4,Yudha Pangestu,Hiburan,602RB,84.57RB,https://www.noxinfluencer.com/youtube/channel/UCEaThhFUstqPAfMG-9C5TtA,2022-09-14T05:55:03+00Z,noxinfluencer
1,growth weekly,1,Rizalmaihndra,Blog & Orang,60.5RB,741.93RB,https://www.noxinfluencer.com/youtube/channel/UCO87c90DZllM_mAjrb5irpg,2022-09-14T05:55:04+00Z,noxinfluencer
2,growth weekly,0,MUSICOLABORASI,Blog & Orang,133RB,617.64RB,https://www.noxinfluencer.com/youtube/channel/UCbyozA1cA49jPuyGgW_hUXQ,2022-09-14T05:55:04+00Z,noxinfluencer
3,growth weekly,0,StayRey Channel,Hiburan,32.1RB,8.86RB,https://www.noxinfluencer.com/youtube/channel/UCnN7RfYiWbI8_V5txTnU-SA,2022-09-14T05:55:04+00Z,noxinfluencer
4,growth weekly,2.5,Malius World,Game,63.5RB,15.84RB,https://www.noxinfluencer.com/youtube/channel/UCR91_aERM9N1ZAkd6xg-xlA,2022-09-14T05:55:04+00Z,noxinfluencer
5,growth weekly,0,Zamrud Gustina,Hiburan,36.3RB,23.88RB,https://www.noxinfluencer.com/youtube/channel/UCU9rE25MlXIUDjHqVvV2G4A,2022-09-14T05:55:04+00Z,noxinfluencer
6,growth weekly,0,Ulasan.,Blog & Orang,23.1RB,130.48RB,https://www.noxinfluencer.com/youtube/channel/UCUStec7LAlwxQt03Ts8MeJA,2022-09-14T05:55:04+00Z,noxinfluencer
7,growth weekly,2,MOD MENU hiburan jowo,Game,19.5RB,35.35RB,https://www.noxinfluencer.com/youtube/channel/UCCOA4G4v7Dses5WuOxuajow,2022-09-14T05:55:04+00Z,noxinfluencer
8,growth weekly,0,adigimin7,Cara & Gaya,35.7RB,195.8RB,https://www.noxinfluencer.com/youtube/channel/UCfOAdM5o9buYru993x2bxIw,2022-09-14T05:55:04+00Z,noxinfluencer
9,growth weekly,1.5,Go Go Jess,Komedi,18.2RB,232.03RB,https://www.noxinfluencer.com/youtube/channel/UC-Khb2FayV_z3OSADQjKuXQ,2022-09-14T05:55:04+00Z,noxinfluencer
10,growth weekly,0,BENGEEK TV,Hiburan,58.1RB,359.22RB,https://www.noxinfluencer.com/youtube/channel/UCnJpuUSVz0vNtK6pNumjFQg,2022-09-14T05:55:04+00Z,noxinfluencer
11,growth weekly,0.5,Dims Zi,Musik,74.1RB,15.03RB,https://www.noxinfluencer.com/youtube/channel/UCN_5QIuRnAINlH5fTRjPt1Q,2022-09-14T05:55:04+00Z,noxinfluencer
12,growth weekly,1,Rukun Indonesia,Blog & Orang,21.7RB,13.61RB,https://www.noxinfluencer.com/youtube/channel/UCDOtaLj7pDnXqYddUc-s88w,2022-09-14T05:55:04+00Z,noxinfluencer
13,growth weekly,0,Milo Kucing,Game,37.7RB,113.66RB,https://www.noxinfluencer.com/youtube/channel/UCE8MbZs5opHnAlD6BJvr7VA,2022-09-14T05:55:04+00Z,noxinfluencer
14,growth weekly,0,BPSDM JATIM TV,Pendidikan,14.4RB,1.89RB,https://www.noxinfluencer.com/youtube/channel/UCS9pHfAZEeelx1tYtDh_ZAg,2022-09-14T05:55:04+00Z,noxinfluencer
15,growth weekly,0,Cari Jajan,Blog & Orang,42.1RB,120.35RB,https://www.noxinfluencer.com/youtube/channel/UCs1js4eVhiU8RED4m0eJKrg,2022-09-14T05:55:04+00Z,noxinfluencer
16,growth weekly,0.5,Adi ID,Game,21RB,10.89RB,https://www.noxinfluencer.com/youtube/channel/UCb94WRau8cKXjaxXNyodf7g,2022-09-14T05:55:04+00Z,noxinfluencer
17,growth weekly,0,Gelia Linda,Blog & Orang,141RB,886.99RB,https://www.noxinfluencer.com/youtube/channel/UCHQDNczwDg5nBEbS2XRxblQ,2022-09-14T05:55:04+00Z,noxinfluencer
18,growth weekly,0,AmiPlayzD,Hiburan,200RB,14.7RB,https://www.noxinfluencer.com/youtube/channel/UC4LuqS3wZV-th2v1Jrqdhug,2022-09-14T05:55:04+00Z,noxinfluencer
19,growth weekly,0,MILENIAL SPIRIT,Olahraga,39.4RB,59.51RB,https://www.noxinfluencer.com/youtube/channel/UCuJCu4ftloW-L8b7cUleIuA,2022-09-14T05:55:04+00Z,noxinfluencer
20,growth weekly,0,Vina kios online,Blog & Orang,19.5RB,46.48RB,https://www.noxinfluencer.com/youtube/channel/UC5wPO8yXB86rEXp2XhXFHwQ,2022-09-14T05:55:04+00Z,noxinfluencer
21,growth weekly,2,denichannel,Blog & Orang,15.9RB,21.58RB,https://www.noxinfluencer.com/youtube/channel/UCKJRSJ7v3P9nOydMRBNHYIw,2022-09-14T05:55:04+00Z,noxinfluencer
22,growth weekly,0,Napri Boy,Game,32RB,151.7RB,https://www.noxinfluencer.com/youtube/channel/UCW6mFApCX7KOGkwMYUSfs9w,2022-09-14T05:55:04+00Z,noxinfluencer
23,growth weekly,0,Alsa Muz XD,Hiburan,39RB,166.48RB,https://www.noxinfluencer.com/youtube/channel/UC-K4bLks0p8z9ElWGaLlFZQ,2022-09-14T05:55:04+00Z,noxinfluencer
24,growth weekly,1.5,MBAH GAMING,Game,159RB,50.65RB,https://www.noxinfluencer.com/youtube/channel/UCi-fNR35Z6yg_E3kbz8XNzA,2022-09-14T05:55:04+00Z,noxinfluencer
25,growth weekly,0.5,BULE KW,Hiburan,208RB,655.33RB,https://www.noxinfluencer.com/youtube/channel/UCAHGUJwmT1joL752RzZ1dNA,2022-09-14T05:55:04+00Z,noxinfluencer
26,growth weekly,2,David2001,Game,25.4RB,7.24RB,https://www.noxinfluencer.com/youtube/channel/UCZzUn2HkoIckyeJjEJuRa6A,2022-09-14T05:55:04+00Z,noxinfluencer
27,growth weekly,2.5,CEGIK,Game,63RB,22.27RB,https://www.noxinfluencer.com/youtube/channel/UCMG0Nhk069putVJzv-FiqTw,2022-09-14T05:55:04+00Z,noxinfluencer
28,growth weekly,0,Vania Nazafarin,Blog & Orang,17.8RB,166.53RB,https://www.noxinfluencer.com/youtube/channel/UCy_EJrR9zfo5W7A2e5qa1eA,2022-09-14T05:55:04+00Z,noxinfluencer
29,growth weekly,0,Mata Dzikir,Blog & Orang,20.1RB,3.74RB,https://www.noxinfluencer.com/youtube/channel/UC_7LEXplmMCIeqeozhimOEQ,2022-09-14T05:55:04+00Z,noxinfluencer
30,growth weekly,0,Ununk Aurel Heriyadi,Blog & Orang,193RB,143.11RB,https://www.noxinfluencer.com/youtube/channel/UCu9mIU_JVW99jokbfpFb0eg,2022-09-14T05:55:04+00Z,noxinfluencer
31,growth weekly,0,Malino Bola,Olahraga,13.5RB,51.95RB,https://www.noxinfluencer.com/youtube/channel/UCtPE5HhRZdL3pXlobVuAhyA,2022-09-14T05:55:04+00Z,noxinfluencer
32,growth weekly,0.5,Ether Plays,Game,33RB,5.9RB,https://www.noxinfluencer.com/youtube/channel/UCjCxBqQsYtM0nQajhV8-KPQ,2022-09-14T05:55:04+00Z,noxinfluencer
33,growth weekly,0.5,Nisa ul,Hiburan,93.6RB,727,https://www.noxinfluencer.com/youtube/channel/UCiZsXlsienuBznCau9c5UVQ,2022-09-14T05:55:04+00Z,noxinfluencer
34,growth weekly,0.5,Ilham Suganda,Game,26.6RB,1.24RB,https://www.noxinfluencer.com/youtube/channel/UCdcQpmsa_g5kVuJuk7QmgZA,2022-09-14T05:55:04+00Z,noxinfluencer
35,growth weekly,0,Acik Magetan,Blog & Orang,24.3RB,31.91RB,https://www.noxinfluencer.com/youtube/channel/UCDlE-IX6VTh9psOP-WHSkrA,2022-09-14T05:55:04+00Z,noxinfluencer
36,growth weekly,0,Tiktube Indonesia,Blog & Orang,45.6RB,155.35RB,https://www.noxinfluencer.com/youtube/channel/UCBbCwuIq7X4RmqdJTEn73pg,2022-09-14T05:55:04+00Z,noxinfluencer
37,growth weekly,0,Chlowie the squad,Blog & Orang,102RB,332.78RB,https://www.noxinfluencer.com/youtube/channel/UCUW0R8boKkDJVQIoYnhlFFA,2022-09-14T05:55:04+00Z,noxinfluencer
38,growth weekly,0,Lapor Pak Shorts,Komedi,176RB,1.46JT,https://www.noxinfluencer.com/youtube/channel/UCL6SfuBeMfyZKN8oy5B_wmg,2022-09-14T05:55:04+00Z,noxinfluencer
39,growth weekly,0,Tiktokyahud,Blog & Orang,61.3RB,50.57RB,https://www.noxinfluencer.com/youtube/channel/UCkaV16D6HeP41iCwLbtMmVQ,2022-09-14T05:55:04+00Z,noxinfluencer
40,growth weekly,0,OFFICIAL TOYS,Blog & Orang,66.4RB,219.96RB,https://www.noxinfluencer.com/youtube/channel/UCLnJVGk9UCcCDBtc530cRzg,2022-09-14T05:55:04+00Z,noxinfluencer
41,growth weekly,1,Ridho Tioba,Hewan & Peliharaan,23.5RB,98.63RB,https://www.noxinfluencer.com/youtube/channel/UCcgTF10mBEZHk7dINrKd5qw,2022-09-14T05:55:04+00Z,noxinfluencer
42,growth weekly,0,MASKAS,Musik,24RB,33.53RB,https://www.noxinfluencer.com/youtube/channel/UC0M-5Vou97-HjNROxVl1sVQ,2022-09-14T05:55:04+00Z,noxinfluencer
43,growth weekly,1,Aryo Wiratmoyo,Hiburan,15.2RB,499,https://www.noxinfluencer.com/youtube/channel/UCoU8-rEzHq7kHY0bP35eHSQ,2022-09-14T05:55:04+00Z,noxinfluencer
44,growth weekly,0.5,Hits Songs,Musik,53.6RB,64.18RB,https://www.noxinfluencer.com/youtube/channel/UCRM-F0to52y5IFvgiS9_BGQ,2022-09-14T05:55:04+00Z,noxinfluencer
45,growth weekly,0,Milsim Family,Game,13RB,14.64RB,https://www.noxinfluencer.com/youtube/channel/UCbdS1R72usdZNundTL2fE2g,2022-09-14T05:55:04+00Z,noxinfluencer
46,growth weekly,0.5,CuddleMe Indonesia,Pendidikan,14.8RB,21.46RB,https://www.noxinfluencer.com/youtube/channel/UCjLUwh1syuXJYWjEKC0kbpQ,2022-09-14T05:55:04+00Z,noxinfluencer
47,growth weekly,0,Langgeng Jaya Official,Blog & Orang,14.3RB,10.42RB,https://www.noxinfluencer.com/youtube/channel/UC7IxiSS8eDxZlbwqttVv2ng,2022-09-14T05:55:04+00Z,noxinfluencer
48,growth weekly,0,Heyrul Umam,Hiburan,43.2RB,9.53RB,https://www.noxinfluencer.com/youtube/channel/UCJfqAi10uSU2REUMy9fbwKA,2022-09-14T05:55:04+00Z,noxinfluencer
49,growth weekly,1,Vian & Vany,Hiburan,28.1RB,28.25RB,https://www.noxinfluencer.com/youtube/channel/UCqbQhEijJHE-TGOSmLjK7tg,2022-09-14T05:55:04+00Z,noxinfluencer
50,growth weekly,0,QuetGaming09,Game,12.6RB,1.4RB,https://www.noxinfluencer.com/youtube/channel/UCIUy3fCwm6iO3VP2GuyOXPw,2022-09-14T05:55:04+00Z,noxinfluencer
51,growth weekly,0,Yoppitanjuang,Musik,56RB,777.18RB,https://www.noxinfluencer.com/youtube/channel/UC2t6yDofe4Wj9GoGfl3TboQ,2022-09-14T05:55:04+00Z,noxinfluencer
52,growth weekly,2,FbN ff,Game,91.8RB,93.82RB,https://www.noxinfluencer.com/youtube/channel/UCWJQR1Xm5i93sDfDAysQ-gQ,2022-09-14T05:55:04+00Z,noxinfluencer
53,growth weekly,0,Jualan baju online,Blog & Orang,16.3RB,37.79RB,https://www.noxinfluencer.com/youtube/channel/UCgzwLb5cGHnEGRdvo_c_-Kw,2022-09-14T05:55:04+00Z,noxinfluencer
54,growth weekly,0,Sidaivan - Livestream,Game,51.6RB,65.81RB,https://www.noxinfluencer.com/youtube/channel/UCSWFXV2iBjvYc9wMvf7z-JA,2022-09-14T05:55:04+00Z,noxinfluencer
55,growth weekly,1,Clementdav,Game,1.27JT,1.04JT,https://www.noxinfluencer.com/youtube/channel/UCHugk6U_Ty9nOx2DjD_P3WQ,2022-09-14T05:55:04+00Z,noxinfluencer
56,growth weekly,1.5,KompasTV Pontianak,Berita & Politik,136RB,14.4RB,https://www.noxinfluencer.com/youtube/channel/UCVjMTVNEv9GxE4PHxRyqJww,2022-09-14T05:55:04+00Z,noxinfluencer
57,growth weekly,0,MiLSiM UWC LRR,Blog & Orang,17.5RB,92.25RB,https://www.noxinfluencer.com/youtube/channel/UC45oNsWdh0HQ49PCmI62ToA,2022-09-14T05:55:04+00Z,noxinfluencer
58,growth weekly,0,milsim LRR,Game,15.3RB,4.28RB,https://www.noxinfluencer.com/youtube/channel/UCcoEb0PIo3pTS_JmN4rntSw,2022-09-14T05:55:04+00Z,noxinfluencer
59,growth weekly,1,MAHRAKIDA,Hiburan,90.1RB,34.2RB,https://www.noxinfluencer.com/youtube/channel/UCs1XyER8dP8Ard3dDuXfNPg,2022-09-14T05:55:04+00Z,noxinfluencer
60,growth weekly,1.5,Eryo Indo,Game,184RB,64.92RB,https://www.noxinfluencer.com/youtube/channel/UCWF7Fed6WSMJvzYXtOqoo6A,2022-09-14T05:55:04+00Z,noxinfluencer
61,growth weekly,1.5,Thamy AmoOt,Cara & Gaya,32.9RB,143.47RB,https://www.noxinfluencer.com/youtube/channel/UCftt-UqTQpyrGObx0727NiA,2022-09-14T05:55:04+00Z,noxinfluencer
62,growth weekly,0.5,Rihan Valuzi,Blog & Orang,69.9RB,80.57RB,https://www.noxinfluencer.com/youtube/channel/UCRuEdVKOfsgqXniJgYPeuCQ,2022-09-14T05:55:04+00Z,noxinfluencer
63,growth weekly,0,Ramsy Sangkalibu Remix,Musik,13.1RB,30.51RB,https://www.noxinfluencer.com/youtube/channel/UCIcwc-TOLFJRzuqMOMUtgOA,2022-09-14T05:55:04+00Z,noxinfluencer
64,growth weekly,1.5,Maudy Ayunda,Blog & Orang,361RB,792.26RB,https://www.noxinfluencer.com/youtube/channel/UCEHjExuQgRMCFYXpBtcEO2Q,2022-09-14T05:55:04+00Z,noxinfluencer
65,growth weekly,2,FK Communication,Berita & Politik,52.5RB,1.19RB,https://www.noxinfluencer.com/youtube/channel/UC80mzf_mrz7-dcSK7rLbzQQ,2022-09-14T05:55:04+00Z,noxinfluencer
66,growth weekly,0,heiumm,Blog & Orang,12.8RB,38RB,https://www.noxinfluencer.com/youtube/channel/UCGcUKGpJwGAKbR0ZLeQB9Ig,2022-09-14T05:55:04+00Z,noxinfluencer
67,growth weekly,0,LAGU TERBAIK,Musik,84.8RB,103.7RB,https://www.noxinfluencer.com/youtube/channel/UC_25A0DsoM0OiRBvxN6H0SQ,2022-09-14T05:55:04+00Z,noxinfluencer
68,growth weekly,0,AR Gaming,Hiburan,13RB,202.02RB,https://www.noxinfluencer.com/youtube/channel/UCid60OqSq1FTndmUVJXWWeQ,2022-09-14T05:55:04+00Z,noxinfluencer
69,growth weekly,0,Lagu Rohani,Musik,36.7RB,9.43RB,https://www.noxinfluencer.com/youtube/channel/UC0HWqPmPYGtJZ1k7z475iWg,2022-09-14T05:55:04+00Z,noxinfluencer
70,growth weekly,0,MJ kelana,Blog & Orang,14.7RB,108.86RB,https://www.noxinfluencer.com/youtube/channel/UCp0REVHedAK4mOR8Z7cJFXA,2022-09-14T05:55:04+00Z,noxinfluencer
71,growth weekly,0,Luckyto Yaman Channel,Blog & Orang,12RB,15.84RB,https://www.noxinfluencer.com/youtube/channel/UC6iZudpDgvTAIdiLpxNOgYA,2022-09-14T05:55:04+00Z,noxinfluencer
72,growth weekly,0,Raja Kelomang,Hiburan,87.9RB,57.89RB,https://www.noxinfluencer.com/youtube/channel/UCFg4KEzSiG7EyDnKnxI22bw,2022-09-14T05:55:04+00Z,noxinfluencer
73,growth weekly,2.5,TMG Riz,Hiburan,835RB,2.32JT,https://www.noxinfluencer.com/youtube/channel/UCRsN-4Nsdr9I26ZDbrFsIsg,2022-09-14T05:55:04+00Z,noxinfluencer
74,growth weekly,1.5,Kucing Malas Family,Hewan & Peliharaan,54.4RB,152.03RB,https://www.noxinfluencer.com/youtube/channel/UCQPguSWM3amu4TeGS1K2UwA,2022-09-14T05:55:04+00Z,noxinfluencer
75,growth weekly,0,YIT_CHANEL,Blog & Orang,13.7RB,10.51RB,https://www.noxinfluencer.com/youtube/channel/UCvZvmkWKA332Lvz7lTSw1jQ,2022-09-14T05:55:04+00Z,noxinfluencer
76,growth weekly,0,Denish yulio channel,Game,23.1RB,22.68RB,https://www.noxinfluencer.com/youtube/channel/UCC-QyWiqYKKVx9E-GIkMYcg,2022-09-14T05:55:04+00Z,noxinfluencer
77,growth weekly,0.5,sugesti sukses 13,Berita & Politik,33.5RB,110.45RB,https://www.noxinfluencer.com/youtube/channel/UCkHD3fN4ue-6TGsZUcs6dCQ,2022-09-14T05:55:04+00Z,noxinfluencer
78,growth weekly,1.5,YT. ARSITA,Game,15.4RB,3.92RB,https://www.noxinfluencer.com/youtube/channel/UCyKYWa3lvaUuTqp_BmuoBHQ,2022-09-14T05:55:04+00Z,noxinfluencer
79,growth weekly,0,SPORT SPACE,Olahraga,13.2RB,34.55RB,https://www.noxinfluencer.com/youtube/channel/UCMZ5NtVKLkCOdGhdOOQi9aA,2022-09-14T05:55:04+00Z,noxinfluencer
80,growth weekly,1,Robi ansyah,Game,39.2RB,19.02RB,https://www.noxinfluencer.com/youtube/channel/UCfnastbX02UQiM3sFuKU4RA,2022-09-14T05:55:04+00Z,noxinfluencer
81,growth weekly,0,Bolata Tv,Hiburan,25.9RB,176.27RB,https://www.noxinfluencer.com/youtube/channel/UCQ6-YgrxjDaVkxp64wsh8HQ,2022-09-14T05:55:04+00Z,noxinfluencer
82,growth weekly,2,BaliAga,Game,16.3RB,72.91RB,https://www.noxinfluencer.com/youtube/channel/UC9i8hLou-gpNJcOeL6aflEg,2022-09-14T05:55:04+00Z,noxinfluencer
83,growth weekly,1,Cinta Maerina,Hiburan,64.6RB,178.63RB,https://www.noxinfluencer.com/youtube/channel/UCYXC4u4JHQyeaxJLW37N5nw,2022-09-14T05:55:04+00Z,noxinfluencer
84,growth weekly,0,Benny Alfaris,Blog & Orang,35.4RB,242.58RB,https://www.noxinfluencer.com/youtube/channel/UC81vkOUQ5BoMmSC4lFzGB7g,2022-09-14T05:55:04+00Z,noxinfluencer
85,growth weekly,2.5,Wong Event TV,Hiburan,105RB,477.1RB,https://www.noxinfluencer.com/youtube/channel/UCAQrdfVSypQHtKvXeDWOxAQ,2022-09-14T05:55:04+00Z,noxinfluencer
