rank,filter,grade,name,category,uploads,subscribers,views,stats_url,date_scraped,source
44,video views,B+,fikrifadlu,entertainment,291,7.74M,3373409526,https://socialblade.com/youtube/channel/UC4AXZK3XiR-kz1Nk01LhxmQ,2022-09-18T03:46:40+00Z,socialblade
45,video views,B+,The LetsPlay Family,entertainment,369,8.98M,3341576382,https://socialblade.com/youtube/channel/UCnN-PlxUJifRxrtyb2vgk7w,2022-09-18T03:46:40+00Z,socialblade
46,video views,A-,WARINTIL OFFICIAL,comedy,556,8.15M,3361303043,https://socialblade.com/youtube/channel/UCEHprhvK2xu0CYKcnbMshBw,2022-09-18T03:46:40+00Z,socialblade
47,video views,A-,CnX Adventurers,entertainment,1022,6.11M,3290284667,https://socialblade.com/youtube/channel/UCrjWoQ3vlzLrKweYk5jAl1w,2022-09-18T03:46:40+00Z,socialblade
48,video views,B,GEN HALILINTAR,entertainment,982,18.1M,3197064144,https://socialblade.com/youtube/channel/UCfRNJiafEm1LBBGFTTq4cXw,2022-09-18T03:46:40+00Z,socialblade
49,video views,A-,TonightShowNet,entertainment,6695,4.78M,3184564726,https://socialblade.com/youtube/channel/UCLojthXNTLMGp6XSp4wgPRw,2022-09-18T03:46:40+00Z,socialblade
50,video views,B+,Sitihodijah TV,people,1138,2.17M,3158371153,https://socialblade.com/youtube/channel/UCT04z0WkV6Aj12bn3fkyaWg,2022-09-18T03:46:40+00Z,socialblade
51,video views,A-,tanboy kun,entertainment,598,16.4M,3107919975,https://socialblade.com/youtube/channel/UC8rHUssNDJ9YEjfduAqJBmw,2022-09-18T03:46:40+00Z,socialblade
52,video views,B+,Jess No Limit,games,1939,24.9M,3088926120,https://socialblade.com/youtube/channel/UCvh1at6xpV1ytYOAzxmqUsA,2022-09-18T03:46:40+00Z,socialblade
53,video views,A-,Aishwa Nahla Official,music,136,9.25M,3069753053,https://socialblade.com/youtube/channel/UC1nqMqjwWkcN80yfHM6Hcow,2022-09-18T03:46:40+00Z,socialblade
54,video views,A-,Billy karavdic,comedy,390,2.45M,3062224406,https://socialblade.com/youtube/channel/UC_LriaoeJN1Ea1Wts11P5uw,2022-09-18T03:46:40+00Z,socialblade
55,video views,A-,VitoSinagaPrank,comedy,2700,1.77M,2893670408,https://socialblade.com/youtube/channel/UCCqPybNaOrUo-B5C2vCUQpA,2022-09-18T03:46:40+00Z,socialblade
56,video views,B,The Shiny Peanut,entertainment,2340,12.9M,2842304472,https://socialblade.com/youtube/channel/UCgiO267R4Qo-SJF2UzH5ccQ,2022-09-18T03:46:40+00Z,socialblade
57,video views,B+,Musica Studios,music,1720,3.92M,2827309454,https://socialblade.com/youtube/channel/UCNlU3oSU8UnJ_V9uMB-cPOg,2022-09-18T03:46:40+00Z,socialblade
58,video views,B+,Zara Cute,people,1654,3.29M,2793439413,https://socialblade.com/youtube/channel/UCBOSOWt_VXm_XBWNbTMDwnw,2022-09-18T03:46:40+00Z,socialblade
59,video views,A-,Salsa and Family,entertainment,801,4.66M,2782047766,https://socialblade.com/youtube/channel/UC8mc_zJ3fMlO6tRtU9oJgEA,2022-09-18T03:46:40+00Z,socialblade
60,video views,A-,nyai kembang1,comedy,986,2.33M,2743046774,https://socialblade.com/youtube/channel/UCGxjURseFgeZ9LwPPpxW7PA,2022-09-18T03:46:40+00Z,socialblade
61,video views,B+,86 & Custom Protection NET,entertainment,6860,6.54M,2619721214,https://socialblade.com/youtube/channel/UCkjCVt4XfWH_S_2_ayNTTIA,2022-09-18T03:46:40+00Z,socialblade
62,video views,A,Trysatyacarlitoss,people,5056,1.4M,2713266361,https://socialblade.com/youtube/channel/UCKcP5H1-QPFqg0bAd0EwRtQ,2022-09-18T03:46:40+00Z,socialblade
63,video views,B+,Aquarius Musikindo,music,1372,3.17M,2589470139,https://socialblade.com/youtube/channel/UCpJRmMTfdv0iPbnjo6qBw_g,2022-09-18T03:46:40+00Z,socialblade
64,video views,B+,Naisa Alifia Yuriza (N.A.Y),entertainment,1472,17.9M,2583585614,https://socialblade.com/youtube/channel/UCtjFp8VXWIscsqQ2wokpo3Q,2022-09-18T03:46:40+00Z,socialblade
65,video views,B+,Nussa Official,film,227,8.85M,2570752011,https://socialblade.com/youtube/channel/UCV2jNjJEtO0Hr3b1Es3xPJg,2022-09-18T03:46:40+00Z,socialblade
66,video views,A-,Rere Channel,entertainment,877,4.55M,2537157571,https://socialblade.com/youtube/channel/UCPm6FxdTZdZcT8JsddjE7vA,2022-09-18T03:46:40+00Z,socialblade
67,video views,B+,123 GO! Indonesian,howto,359,6.68M,2505043264,https://socialblade.com/youtube/channel/UC43nz9qnZ7AIrbOlfxejTig,2022-09-18T03:46:40+00Z,socialblade
68,video views,B,ROBOT DUNIA,people,601,3.54M,2353977641,https://socialblade.com/youtube/channel/UC1lzzEGtkVvAG0KXHznIyhw,2022-09-18T03:46:40+00Z,socialblade
69,video views,A-,Cheryl Antoinette,entertainment,4929,2.85M,2379089826,https://socialblade.com/youtube/channel/UCWB1CFa0JOGP-lxltUKfQpA,2022-09-18T03:46:40+00Z,socialblade
70,video views,B+,Praya Brother,people,456,4.84M,2309107191,https://socialblade.com/youtube/channel/UC3WqzP3X5rzpuvlOLXz6gmw,2022-09-18T03:46:40+00Z,socialblade
71,video views,A-,Abil Fatan Key,entertainment,1410,2.63M,2331107842,https://socialblade.com/youtube/channel/UC_ZOTUKElo6eYCGKFYZKvmA,2022-09-18T03:46:40+00Z,socialblade
72,video views,B+,Teguh Sugianto,games,2141,5.72M,2247435515,https://socialblade.com/youtube/channel/UCHb7bDmZ5AQJFQrGPntk3fg,2022-09-18T03:46:40+00Z,socialblade
73,video views,A-,metrotvnews,news,62785,5.72M,2219947586,https://socialblade.com/youtube/channel/UCzl0OrB3-ehunyotIQvK77A,2022-09-18T03:46:40+00Z,socialblade
74,video views,B+,Diva The Series Official,film,672,4.57M,2184488772,https://socialblade.com/youtube/channel/UCG9eNeLwgczW2cI1X51y1fw,2022-09-18T03:46:40+00Z,socialblade
75,video views,B+,BeaconCream,games,2089,5.27M,2191871334,https://socialblade.com/youtube/channel/UC50LmJxoKQGpeA2e-0JCY7g,2022-09-18T03:46:40+00Z,socialblade
76,video views,A-,Dunia Robot,people,609,3.79M,2196360437,https://socialblade.com/youtube/channel/UC8q-gUAJ24k33I9bC5c4KiQ,2022-09-18T03:46:40+00Z,socialblade
77,video views,B+,Nihongo Mantappu,people,977,9.68M,2175305444,https://socialblade.com/youtube/channel/UC1Gmqqs_Myzl2KHIeqfUC9A,2022-09-18T03:46:40+00Z,socialblade
78,video views,B+,Pratama Eriz,games,1446,4.57M,2146810884,https://socialblade.com/youtube/channel/UC2ilLcjgCNh60FevRx4FRtg,2022-09-18T03:46:40+00Z,socialblade
79,video views,B+,123 GO! GOLD Indonesian,entertainment,733,5.4M,2136983696,https://socialblade.com/youtube/channel/UCwIzd032IQjvJ9larkdcwgg,2022-09-18T03:46:40+00Z,socialblade
80,video views,B+,GadgetIn,tech,1272,9.82M,2147489179,https://socialblade.com/youtube/channel/UC1dI4tO13ApuSX0QeX8pHng,2022-09-18T03:46:40+00Z,socialblade
81,video views,A-,DeLirik,music,799,4.51M,2147860581,https://socialblade.com/youtube/channel/UCC-c_1m2J1p_JyMMNw7wc_w,2022-09-18T03:46:40+00Z,socialblade
82,video views,A-,Aneka Safari Records,music,1117,5.37M,2147191915,https://socialblade.com/youtube/channel/UCmB1_agPlXbbwTCPKEuwEKA,2022-09-18T03:46:40+00Z,socialblade
83,video views,A-,Kevin Kaez,film,1006,2.17M,2125750036,https://socialblade.com/youtube/channel/UCHREPLGjsPw9dHstKOEkUkQ,2022-09-18T03:46:40+00Z,socialblade
84,video views,B+,MD Animation,film,1472,4.03M,2089372915,https://socialblade.com/youtube/channel/UCA2p86KD2QIIP0j8b-xkyPw,2022-09-18T03:46:40+00Z,socialblade
85,video views,A,Arinaga Family,music,1089,2.42M,2060490694,https://socialblade.com/youtube/channel/UCPf3hAGEPILvDnILzBTHpZA,2022-09-18T03:46:40+00Z,socialblade
86,video views,A,PRANK CHANNEL,,1193,1.87M,2168211961,https://socialblade.com/youtube/channel/UCNb45A5AIZQ_TgBzvURMmDg,2022-09-18T03:46:40+00Z,socialblade
87,video views,A-,Windah Basudara,games,3877,8.53M,2010787695,https://socialblade.com/youtube/channel/UCoIiiHof6BJ85PLuLkuxuhw,2022-09-18T03:46:40+00Z,socialblade
88,video views,B+,Raditya Dika,people,1734,9.86M,1991092010,https://socialblade.com/youtube/channel/UC0rzsIrAxF4kCsALP6J2EsA,2022-09-18T03:46:40+00Z,socialblade
89,video views,B+,Super JoJo Bahasa Indonesia - Lagu…,education,472,6.36M,2001753288,https://socialblade.com/youtube/channel/UC_S8TNffRECCdqdrmYlNejw,2022-09-18T03:46:40+00Z,socialblade
90,video views,B,MasterChef Indonesia,entertainment,1954,3.69M,1979540546,https://socialblade.com/youtube/channel/UC6GIiaWJxZyKk_CAVa6y54Q,2022-09-18T03:46:40+00Z,socialblade
91,video views,A,WILSON SINAI,comedy,297,1.28M,2001427802,https://socialblade.com/youtube/channel/UC7NjHQFW-iD0nZy2javtbsA,2022-09-18T03:46:40+00Z,socialblade
92,video views,B+,123 GO! CHALLENGE Indonesian,howto,290,5.49M,1965996604,https://socialblade.com/youtube/channel/UC-S7cyZCojMeVopBkH6yNEw,2022-09-18T03:46:40+00Z,socialblade
93,video views,B+,Oura Gaming,games,2411,7.27M,1976174393,https://socialblade.com/youtube/channel/UCirWugW5e03u3DUGA87s58A,2022-09-18T03:46:40+00Z,socialblade
94,video views,B+,Stand Up Kompas TV,news,5236,3.92M,1971391134,https://socialblade.com/youtube/channel/UC8zZ084em5pohjs6kk2Bpaw,2022-09-18T03:46:40+00Z,socialblade
95,video views,A,Wisnu Trijaya,people,727,2.3M,1994248835,https://socialblade.com/youtube/channel/UC7dridTamgKER_FafsKx9lw,2022-09-18T03:46:40+00Z,socialblade
96,video views,B+,Official NET News,news,121147,3.41M,1911398561,https://socialblade.com/youtube/channel/UCRObaWKEG55XLWjd67_2wjA,2022-09-18T03:46:40+00Z,socialblade
97,video views,B+,ascadamusik,music,355,4M,1897301912,https://socialblade.com/youtube/channel/UC_YR-QPyb4SovoAPAfnkTsg,2022-09-18T03:46:40+00Z,socialblade
98,video views,B+,Daftar Populer,entertainment,3005,14.7M,1904132807,https://socialblade.com/youtube/channel/UCQW2tTNJ40V2T6MqV1eMZ0w,2022-09-18T03:46:40+00Z,socialblade
99,video views,A,Vilmei,people,502,4.35M,1942939828,https://socialblade.com/youtube/channel/UC90xz-i20jmoZhI8RMLzzjA,2022-09-18T03:46:40+00Z,socialblade
100,video views,A-,Hasib Azizi,people,2227,1.52M,1883293657,https://socialblade.com/youtube/channel/UCgIC7x2bgi0ZIHraBGj2hpQ,2022-09-18T03:46:40+00Z,socialblade
